Year,rainfall_01,nino3_07,nino3_08,nino3_09,nino3_10,nino3_11,nino3_12,nino4_07,nino4_08,nino4_09,nino4_10,nino4_11,nino4_12,nino12_07,nino12_08,nino12_09,nino12_10,nino12_11,nino12_12,rainfall_07,rainfall_08,rainfall_09,rainfall_10,rainfall_11,rainfall_12,tsa_07,tsa_08,tsa_09,tsa_10,tsa_11,tsa_12,nino34_07,nino34_08,nino34_09,nino34_10,nino34_11,nino34_12
1950,44.23012048192778,-0.6651515151515142,-0.5407575757575778,-0.717878787878778,-0.5130303030302983,-0.8192424242424217,-0.8230303030303077,-0.8175757575757601,-1.000303030303023,-1.1122727272727246,-1.1368181818181746,-1.123636363636361,-1.073030303030297,-1.2713636363636347,-0.6183333333333287,-0.9554545454545362,-0.7463636363636291,-1.3859090909090952,-0.9353030303030324,-23.73506024096385,-44.33012048192772,-54.90963855421688,24.333734939759,-47.97951807228912,120.14337349397582,-0.20808823529411768,-0.3757352941176471,-0.5360294117647059,-0.5748529411764707,-0.4770588235294118,-0.956029411764706,-0.7825757575757493,-0.8898484848484856,-0.9649999999999964,-0.8142424242424227,-0.9525757575757544,-1.174090909090907
1951,-4.669879518072207,0.8848484848484829,0.7992424242424221,0.8421212121212207,0.8069696969697021,0.960757575757576,0.6569696969696928,0.10242424242424164,-0.30030303030302363,-0.11227272727272464,-0.06681818181817434,0.1363636363636367,0.09696969696970116,1.9386363636363664,1.341666666666672,0.8245454545454614,0.88363636363637,0.7340909090909022,0.15469696969696756,-5.93506024096385,-28.730120481927727,68.99036144578311,14.233734939758987,-32.77951807228911,-13.45662650602415,-0.15808823529411764,0.014264705882352943,0.02397058823529412,-0.0048529411764705885,-0.09705882352941177,-0.036029411764705886,0.3974242424242505,0.2801515151515161,0.5850000000000044,0.4457575757575789,0.4674242424242436,0.2959090909090918
1952,63.830120481927786,-0.4451515151515153,-0.4307575757575784,-0.4278787878787789,-0.3430303030303001,-0.6792424242424211,-0.3630303030303068,-0.4075757575757599,-0.5703030303030232,-0.2222727272727276,-0.39681818181817263,-0.15363636363636246,-0.08303030303029857,-0.4913636363636336,-0.6083333333333272,-0.8754545454545379,-0.1863636363636303,-0.4859090909090966,-0.055303030303033296,-18.53506024096385,33.069879518072284,-45.10963855421688,-36.56626506024101,2.920481927710881,156.54337349397585,-0.11808823529411765,-0.04573529411764706,-0.06602941176470589,-0.1148529411764706,-0.017058823529411758,-0.1760294117647059,-0.2525757575757481,-0.3098484848484837,-0.1649999999999956,-0.11424242424242335,-0.2625757575757568,-0.034090909090906514
1953,-60.169879518072214,0.28484848484848513,0.19924242424242425,0.4821212121212213,0.3169696969697,0.17075757575757675,0.2669696969696922,0.3124242424242389,0.3496969696969785,0.08772727272727465,0.15318181818182453,0.1863636363636374,0.3769696969697023,0.24863636363636846,0.4816666666666727,0.4245454545454628,0.15363636363636954,0.10409090909090324,-0.3353030303030309,87.16493975903616,-50.23012048192773,-45.30963855421688,21.233734939759003,0.3204819277108868,-43.95662650602415,-0.11808823529411765,-0.09573529411764706,0.013970588235294115,-0.0048529411764705885,-0.19705882352941176,-0.44602941176470573,0.4274242424242516,0.3401515151515149,0.42500000000000426,0.4757575757575765,0.3374242424242446,0.4759090909090915
1954,32.23012048192777,-1.0151515151515156,-1.200757575757578,-1.327878787878781,-1.193030303030298,-0.9892424242424234,-1.183030303030307,-0.6375757575757603,-0.8403030303030228,-0.9722727272727276,-1.0868181818181741,-0.7036363636363632,-0.7130303030302976,-2.2413636363636336,-1.538333333333327,-1.4354545454545369,-1.5463636363636295,-1.2159090909090968,-1.3453030303030324,-28.53506024096385,-23.730120481927727,-15.509638554216876,-16.26626506024101,79.6204819277109,-38.45662650602414,-0.7080882352941177,-0.4257352941176471,-0.27602941176470586,-0.1748529411764706,-0.13705882352941176,-0.2660294117647059,-0.7425757575757466,-1.0498484848484857,-1.1749999999999972,-0.9842424242424208,-0.7225757575757541,-0.9040909090909076
1955,-6.669879518072207,-0.9151515151515142,-1.0707575757575791,-1.337878787878779,-2.0930303030303,-2.049242424242422,-1.8530303030303088,-0.5075757575757613,-0.8003030303030236,-0.6622727272727253,-1.236818181818176,-1.613636363636363,-1.193030303030298,-1.0813636363636334,-1.0983333333333292,-1.0254545454545363,-1.4163636363636307,-1.5259090909090958,-1.3453030303030324,2.164939759036145,-51.03012048192773,3.390361445783114,6.533734939758986,17.120481927710898,64.54337349397585,-0.3180882352941177,-0.4957352941176471,-0.4360294117647059,-0.3148529411764706,-0.21705882352941175,-0.6060294117647058,-0.7425757575757466,-0.9098484848484852,-1.0549999999999962,-1.9842424242424208,-2.142575757575756,-1.794090909090908
1956,-30.8698795180722,-0.5751515151515143,-0.7007575757575779,-0.7378787878787811,-0.8530303030302981,-1.009242424242423,-1.0030303030303074,-0.6975757575757591,-1.000303030303023,-1.0122727272727268,-0.7568181818181756,-0.5236363636363635,-0.33303030303029857,-0.26136363636363313,-0.12833333333332675,-0.6354545454545395,-1.0963636363636304,-0.8859090909090952,-1.2853030303030335,-7.835060240963855,-2.130120481927726,35.690361445783125,55.733734939758996,18.120481927710895,-11.156626506024168,-0.3080882352941177,-0.22573529411764706,-0.2160294117647059,-0.4748529411764706,-0.4470588235294117,-0.5260294117647059,-0.6725757575757463,-0.8598484848484844,-0.7049999999999983,-0.7942424242424231,-0.8625757575757547,-0.6940909090909066
1957,130.43012048192782,1.3248484848484845,1.1192424242424224,0.782121212121222,0.7469696969697033,1.1507575757575772,1.3669696969696936,-0.15757575757575992,0.1996969696969764,0.3177272727272751,0.4831818181818264,0.4863636363636381,0.556969696969702,1.7786363636363658,1.2416666666666707,1.124545454545462,0.9036363636363696,0.8640909090909048,0.6846969696969687,-62.23506024096386,-18.030120481927725,-55.50963855421688,27.733734939759003,-76.47951807228911,-62.75662650602416,-0.35808823529411765,-0.24573529411764705,-0.3760294117647057,-0.4148529411764706,-0.2770588235294117,-0.1960294117647059,0.9574242424242528,0.9201515151515168,0.735000000000003,0.7157575757575785,1.0774242424242428,1.2659090909090942
1958,88.43012048192782,0.07484848484848428,0.02924242424242252,-0.17787878787877887,-0.12303030303029773,0.13075757575757765,-0.20303030303030667,0.2024242424242395,0.2296969696969775,0.1777272727272745,0.2931818181818251,0.2563636363636377,0.436969696969701,0.3886363636363655,-0.2583333333333293,0.12454545454546205,0.20363636363637028,-0.04590909090909534,-0.20530303030303187,-26.23506024096385,8.069879518072277,-39.30963855421688,-22.366265060241002,-22.279518072289108,60.44337349397583,-0.5580882352941177,-0.6757352941176471,-0.6560294117647059,-0.5248529411764706,-0.40705882352941175,-0.05602941176470588,0.18742424242425315,0.06015151515151729,-0.05499999999999616,0.11575757575757704,0.3874242424242453,0.24590909090909466
1959,-65.36987951807221,-0.6851515151515173,-0.6407575757575756,-0.577878787878781,-0.33303030303029857,-0.43924242424242266,-0.393030303030308,-0.2275757575757602,-0.1403030303030235,-0.16227272727272535,-0.16681818181817576,-0.3636363636363633,-0.323030303030297,-0.31136363636363384,-0.7783333333333289,-0.3554545454545384,-0.046363636363629716,0.2840909090909029,-0.11530303030303203,-35.93506024096385,4.2698795180722735,-32.70963855421688,-100.86626506024099,42.42048192771088,-126.15662650602415,-0.28808823529411764,-0.2357352941176471,-0.1260294117647059,-0.1648529411764706,-0.23705882352941174,-0.2660294117647059,-0.6225757575757491,-0.5198484848484846,-0.5949999999999953,-0.36424242424242337,-0.4425757575757565,-0.3040909090909061
